propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,distance,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,newDevelopmentHighlight,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,parkingSpace.parkingSpacePrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,detailedType.subTypology
101075733,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7c/66/35/1109178905.webp,C03a01,28,1,750.0,flat,rent,65.0,,1,1,calle Urbanización Parque Mar,Cantabria,Barcena de Cicero,,es,43.4243134,-3.522629,False,https://www.idealista.com/inmueble/101075733/,8778,"CORTA ESTANCIA. Precioso apartamento y acogedor en Gama. Zona tranquila y con vistas a las marismas y parque natural. Ideal para disfrutar con la familia o en pareja. Alquiler de corta o media estancia. Se alquila por meses, días, semanas o también días laborables. Máximo de alquiler de 4 meses. Los gastos de gestión, limpieza y suministros no están incluidos. Para esta vivienda el precio con todos los gastos sería desde 950 euros/mes. Se debe depositar fianza y el pago se hace por adelantado antes de la firma del contrato y para bloquear la reserva. El precio puede variar según la temporada. No disponible en temporada de Verano. Ropa de cama, toallas y menaje incluido. Disponemos de más viviendas en todo Asturias y Cantabria. Podrás ver disponibilidad y precios en Somos una consultoría inmobiliaria, que ofrecemos casi todos los servicios relacionados con los bienes inmuebles, a nivel particular, empresa o inversor. Compra-venta-alquiler de propiedades, gestión integral de alquileres vacacionales, broker inmobiliario, reformas integrales y parciales, arquitectura técnica, . Para más información contáctanos.",False,good,False,True,12.0,False,False,False,False,[],False,False,False,750.0,€/mes,flat,Barcena de Cicero,Piso en calle Urbanización Parque Mar,True,True,,,,,
107891407,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/51/33/6a/1327487902.webp,,29,,4100.0,chalet,rent,320.0,,5,3,"calle la Brava, 29",Cantabria,Noja,Ris,es,43.4872735,-3.527417,True,https://www.idealista.com/inmueble/107891407/,12515,"NOTA INFORMATIVA TEMPORADA 2026 * 2DA QUINCENA DE JULIO Y TODO AGOSTO RESERVADO EL RESTO DE FECHAS CONTINÚAN DISPONIBLES ¡Tu refugio perfecto te está esperando en Noja! Si buscas un lugar donde el verano se sienta como en casa, este espectacular pareado en Noja es para ti. ✨ Espacio de sobra para todos: 4 habitaciones con baño compartido, una de ellas con baño en suite y una quinta en el ático con encanto de cabaña, perfecta para otras 4 personas con baño. Comodidad y privacidad aseguradas. Con capacidad total para 12 personas. ☀️ Disfruta del aire libre como nunca: Distintos balcones, una terraza para desayunos con brisa y un jardín de 1.000m² para tomar el sol, jugar con los peques o preparar una barbacoa inolvidable. Olvídate del aparcamiento: 3 plazas exteriores + 1 interior para que todos lleguen sin preocupaciones. Un verano de tranquilidad y desconexión te espera en Noja. ¿Te imaginas aquí? Escríbeme y ven a conocerla. ¡No tardes, que el verano vuela! ☀️ SOLO SE ALQUILA POR QUINCENAS CONSULTA DISPONIBILIDAD Y PRECIOS PARA LA TEMPORADA 2026.",False,good,False,,13.0,False,False,False,False,[],False,False,False,4100.0,€/mes,chalet,"Ris, Noja","Chalet pareado en calle la Brava, 29",True,True,,,,,semidetachedHouse
106840304,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/97/f4/4f/1295537406.webp,L-1117,35,1,800.0,flat,rent,75.0,True,2,1,Ris,Cantabria,Noja,Ris,es,43.4882829,-3.5256456,False,https://www.idealista.com/inmueble/106840304/,12491,"SE ALQUILA VIVIENDA VACACIONAL (JUNIO A SEPTIEMBRE), de unos 75m2 aproximadamente, a 50 metros de la playa del Ris, a 17 min a pie de Playa de Trengandín y a 43 km de Puerto de Santander. Dispone de dos dormitorios, baño completo, salón comedor con salida a terraza y cocina equipada. Vivienda totalmente amueblada. Además cuenta con parcela de garaje incluida en el precio. A escasos metros de todos los servicios como supermercados, restaurantes, así como el centro de ocio, con espacios para muchas actividades y biblioteca. Además cruzando la calle nos encontramos con el campo de golf.     CONSULTAR PRECIO POR SEMANA, QUINCENA O MES    SEGUNDA QUINCENA JULIO - RESERVADO    MES DE AGOSTO COMPLETO - RESERVADO.",False,good,False,False,11.0,False,False,False,False,[],False,False,False,800.0,€/mes,flat,"Ris, Noja",Piso,True,True,,,,,
100803703,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/38/af/79/1099395731.webp,V202341,31,2,1000.0,flat,rent,75.0,True,2,1,avenida de España,Cantabria,Laredo,Centro,es,43.4087529,-3.416957,False,https://www.idealista.com/inmueble/100803703/,82,"Se alquila piso en Laredo para estancias durante el curso y en verano. La vivienda está situada en pleno centro de la villa con todos los servicios al lado y a escasos metros de la playa de la Salvé.  El piso cuenta con 2 habitaciones y 1 baño y es ideal para un máximo de 4 personas. Destaca su hermosa y luminosa cocina completamente equipada con lavavajillas incluido y su terracita con mesa y sillas para disfrute del verano. Además, la vivienda dispone de wifi y calefacción de gas. Para más información sobre disponibilidad y precios: Garanty Home Cantabria: c/Emperador 1, Laredo. DISPONIBILIDAD: Julio: del 1 al 27. Agosto: del 14 al 22. Septiembre: del 1 al 6. Consultar precio según fechas. Precio orientativo: 1.000€/semana G35762.",False,good,False,False,13.0,False,False,False,False,[],False,False,False,1000.0,€/mes,flat,"Centro, Laredo",Piso en avenida de España,True,True,,,,,
85092716,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0e/ec/58/1413305914.webp,18-0035,42,4,1525.0,flat,rent,115.0,True,4,2,"calle Atilano Rodríguez, Santander",Cantabria,Santander,Castilla - Hermida,es,43.4589855,-3.8101301,False,https://www.idealista.com/inmueble/85092716/,7905,"A PARTIR DE DE JULIO DEL 2026. **Piso en Alquiler en el Corazón de Santander**.  Descubre este espectacular piso completamente reformado en pleno centro de Santander, ideal para quienes buscan comodidad y estilo. Con 115 m² construidos, este hogar cuenta con 4 amplias habitaciones y 2 baños completos, y un trastero u oficina en el propio piso. El amplio salón ofrece unas vistas maravillosas, creando un ambiente acogedor y luminoso. La cocina está lista para que la personalices a tu gusto, y el sistema de calefacción por caldera de gas ciudad garantiza un confort óptimo durante todo el año. Las ventanas de PVC con cristal doble aseguran un excelente aislamiento térmico y acústico. Además, el edificio cuenta con ascensor y está situado en una cuarta planta, lo que permite disfrutar de la tranquilidad y las vistas. Mes de fianza y mes de garantía extraordinaria del alquiler. MES DE FIANZA Y MES DE GARANTIA EXTRAORDINARIA. SUMINISTROS NO INCLUIDOS. Ubicado a solo 3 minutos del Paseo Pereda y a 15 minutos caminando de las playas, este piso es una oportunidad única para vivir en una de las zonas más vibrantes de la ciudad. No dejes pasar la ocasión de alquilar este espacio que combina modernidad, confort y una ubicación inmejorable. ¡Solicita más información y ven a verlo!",False,good,False,True,13.0,False,False,True,False,[],False,False,False,1525.0,€/mes,flat,"Castilla - Hermida, Santander","Piso en calle Atilano Rodríguez, Santander",,,,,,,
88671940,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2d/aa/63/1318096867.webp,987,13,3,780.0,flat,rent,64.0,True,1,1,"SAN FERNANDO, 16",Cantabria,Santander,Numancia - San Fernando,es,43.460766,-3.819301,True,https://www.idealista.com/inmueble/88671940/,7159,"En la calle San Fernando, en la Plaza de las Cervezas, ubicamos este apartamento de 55 m² aprox, distribuido en: Hall de entrada. Espacioso salón - comedor con pasa platos a la cocina. 1 dormitorio con vestidor. Baño con plato de ducha. Calefacción eléctrica. Edificio con ascensor. Próximo Hospital Valdecilla y centro de Santander. Se alquila para fijo.  SOLO SE ALQUILA PARA 1 o 2 Personas adultas. Se requiere solvencia económica para seguro de alquiler y NO se aceptan mascotas. Preferentemente PERSONAL SANITARIO.",False,good,False,True,12.0,False,False,False,False,[],False,False,False,780.0,€/mes,flat,"Numancia - San Fernando, Santander","Piso en San Fernando, 16",,,,,,,
110655571,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6d/7d/31/1411445985.webp,3672,14,6,1500.0,penthouse,rent,99.0,True,2,1,calle María Cristina,Cantabria,Santander,General Dávila,es,43.4670449,-3.8093277,False,https://www.idealista.com/inmueble/110655571/,7982,"Distrito Inmobiliario alquila fabuloso ático desde el que podrás disfrutar de unas espectaculares vistas a la bahía en cualquiera de sus 2 terrazas. Esta moderna y luminosa vivienda dispone de 2 dormitorios con armarios empotrados, gran salón con salida a una de las terrazas, amplia cocina completamente equipada y amueblada con salida a otra terraza y baño. Es completamente exterior y tiene orientación sur. Se alquila amueblado Dispone de calefacción individual de gas, suelos de tarima, ventanas y velux de PVC con doble acristalamiento.. . Todo ello con primeras calidades y excelentes acabados. En el precio están incluidas 2 plazas de garaje. El edificio tiene 15 años de antigüedad y el portal está adaptado para personas de movilidad reducida con ascensor a cota cero. Se solicita un mes de fianza y superar un estudio de solvencia económica. Contacta ya con Distrito Inmobiliario!",False,good,False,True,15.0,True,False,False,False,[],False,False,False,1500.0,€/mes,flat,"General Dávila, Santander",Ático en calle María Cristina,True,True,,,,,penthouse
110649927,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/87/81/a9/1411271471.webp,MIES664,11,5,1100.0,flat,rent,68.0,True,3,1,calle Los Pinares,Cantabria,Santander,Los Castros,es,43.4691696,-3.7925161,False,https://www.idealista.com/inmueble/110649927/,9353,"Mies de Rial presenta este maravilloso piso en alquiler ubicado en la tranquila y codiciada zona de Los Pinares, Santander.  Con una estupenda distribución, esta propiedad es ideal para quienes buscan un hogar cómodo y acogedor donde comenzar una nueva etapa.  El inmueble cuenta con 3 habitaciones luminosas y amplias, perfectas para descansar o trabajar desde casa, salón, cocina amueblada y equipada y baño. Dotado de calefacción y todas las comodidades.  Maravillosas vistas despejadas que te brindarán momentos únicos cada mañana al despertar y la comodidad de un ascensor a cota cero  Ubicado cerca de servicios necesarios: paradas autobús cercanas facilitarán tu desplazamiento diario; colegios próximos asegurarán comodidad si tienes hijos pequeños; supermercados, hostelería y amplios espacios verdes y parques. Esta oportunidad única es perfecta tanto si buscas estabilidad permanente como calidad vida mejorada sobre todo gracias su ubicación privilegiada junto entorno marítimo lleno encanto localismo característico santanderino.",False,good,False,True,16.0,False,False,False,False,[],False,False,False,1100.0,€/mes,flat,"Los Castros, Santander",Piso en calle Los Pinares,,,,,,,
110550197,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/87/3e/b7/1408337815.webp,413-1713-2026,33,1,900.0,flat,rent,90.0,True,3,2,calle José Hierro,Cantabria,Santander,Los Castros,es,43.4647524,-3.8196587,False,https://www.idealista.com/inmueble/110550197/,7135,"Piso con garaje y trastero en Camilo Alonso Vega, para alquiler de larga duración. La vivienda consta de tres dormitorios, salón comedor, dos baños completos, cocina y dos terrazas (accesibles desde el salón y la cocina). La oferta incluye también plaza de garaje para coche pequeño y trastero en el mismo edificio. El piso se encuentra en muy buen estado de conservación. La vivienda, totalmente exterior, forma parte de un edificio de hormigón, con ascensor, además se dispone de zona comunitaria. Un piso amplio y luminoso a pesar de su altura, pues posee vistas despejadas en su orientación principal.  Ubicado en una zona tranquila y bien comunicada, de la ciudad. Con servicios en los alrededores, centros educativos, universidad, parques, centro de salud.  Se requiere un mes de fianza, solvencia económica demostrable, pues se va a solicitar seguro de impagos y NO se aceptan mascotas. No lo dudes y llámanos para obtener más información, nuestro equipo de expertos te asesorará en lo que necesites en todo momento. Puedes visitarnos en la calle Floranes 63, de Santander, junto a Cuatro Caminos y ahora también en Fernando de los Ríos 58. EC INMOBILIARIA.",False,good,False,True,10.0,False,False,False,False,[],False,False,False,900.0,€/mes,flat,"Los Castros, Santander",Piso en calle José Hierro,True,True,,,,,
110640595,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a0/6b/df/1411013550.webp,,10,5,800.0,flat,rent,55.0,True,1,1,calle Bonifaz,Cantabria,Santander,Puerto Chico,es,43.4620273,-3.7990976,False,https://www.idealista.com/inmueble/110640595/,8788,"Piso confortable, cálido y muy soleado orientado al Sur. Todos los huecos son independientes y amplios para ser un apartamento. En la zona más romántica de Santander….  Este anuncio es informativo y no contractual, puede contener errores, se muestra a título informativo y no es vinculante. Además, está sujeto a la decisión final del propietario.",False,good,False,True,15.0,False,False,False,False,[],False,False,False,800.0,€/mes,flat,"Puerto Chico, Santander",Piso en calle Bonifaz,,,,,,,
110643503,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/20/90/0f/1411076660.webp,86087,17,2,1000.0,flat,rent,68.0,True,2,1,pasaje de Peña,Cantabria,Santander,Centro - Ayuntamiento,es,43.4629784,-3.8117941,False,https://www.idealista.com/inmueble/110643503/,7764,"Descubre este encantador piso recién reformado, disponible en alquiler para LARGA DURACIÓN en una ubicación privilegiada del centro de Santander. Situado en la codiciada zona del Ayuntamiento y con fácil acceso a todas las comodidades urbanas. El inmueble cuenta con dos amplias habitaciones que pueden adaptarse perfectamente a tus necesidades, con cocina totalmente equipada, además, dispone de un baño completo bien diseñado que aporta funcionalidad al espacio total. El piso se entrega sin amueblar permitiéndote diseñar y decorar la vivienda a tu gusto. Los alrededores ofrecen múltiples ventajas incluyendo parques arbolados ideales para pasear o relajarte después del trabajo; además están disponibles líneas regulares autobuses cercanos facilitando el transporte público hacia cualquier parte importante dentro ciudad así como colegios, supermercados, tiendas e hospitales accesibles muy cerca también formando parte esencial comunidad local. Ven a conocerlo con nuestras agentes inmobiliarias en Inmobiliaria San Fernando.",False,good,False,True,15.0,False,False,False,False,[],False,False,False,1000.0,€/mes,flat,"Centro - Ayuntamiento, Santander",Piso en pasaje de Peña,,,,,,,
110633440,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b7/33/37/1410826555.webp,ARS2758i,18,3,780.0,flat,rent,48.0,True,1,1,calle la Milagrosa,Cantabria,Santander,Centro - Ayuntamiento,es,43.4652076,-3.8030436,False,https://www.idealista.com/inmueble/110633440/,8477,"¡Descubre este encantador piso en pleno centro de la ciudad! Con una superficie de 48 metros cuadrados, esta vivienda ofrece un espacio acogedor y funcional. Cuenta con un dormitorio y un baño completo, ideal para quienes buscan comodidad en una ubicación privilegiada.  El piso está completamente amueblado y dispone de ascensor para facilitar el acceso. La calefacción de gas natural individual garantiza un ambiente cálido y confortable durante todo el año. La cocina está equipada con electrodomésticos modernos, incluyendo un lavavajillas, perfecta para facilitar las tareas diarias.  Gracias a su orientación suroeste, la propiedad recibe una excelente luz natural, haciendo que sea muy luminosa y soleada en buena parte del día. Las ventanas de aluminio y el suelo de parquet aportan un toque de calidad y elegancia. Además, su ubicación en el centro permite disfrutar de la vida urbana, con todos los servicios y comercios a pocos pasos.  No se aceptan mascotas. No pierda la oportunidad de visitarla y descubrir todo lo que puede ofrecerle. No dudes en contactarnos para más información o para concertar una visita. Ref: ARS2758i.",False,good,False,True,16.0,False,False,False,False,[],False,False,False,780.0,€/mes,flat,"Centro - Ayuntamiento, Santander",Piso en calle la Milagrosa,,,,,,,
